score, window_size, features, neighbors
0.7410489211959153,30,"['R_mf', 'G_mf', 'B_mf', 'R_variance', 'G_variance', 'B_variance', 'hsv_sin', 'hsv_cos']",15
0.7410252388562162,25,"['R_mf', 'G_mf', 'B_mf', 'h_mf', 's_mf', 'v_mf', 'hsv_sin', 'hsv_cos']",50
0.740957478352084,25,"['R_mf', 'G_mf', 'B_mf', 'h_mf', 's_mf', 'v_mf', 'hsv_sin', 'hsv_cos']",20
0.7409016478178643,20,"['h', 's', 'v', 'h_mf', 's_mf', 'v_mf', 'h_variance', 's_variance', 'v_variance', 'entropy']",5
0.7408972586719236,20,"['R_mf', 'G_mf', 'B_mf', 'R_variance', 'G_variance', 'B_variance', 'h_mf', 's_mf', 'v_mf']",25
0.7407451845230157,20,"['R_mf', 'G_mf', 'B_mf', 'R_variance', 'G_variance', 'B_variance', 'h_mf', 's_mf', 'v_mf']",20
0.7406020553210579,20,"['R_mf', 'G_mf', 'B_mf', 'h_mf', 's_mf', 'v_mf', 'hsv_sin', 'hsv_cos']",20
0.7403564612443666,30,"['R_mf', 'G_mf', 'B_mf', 'R_variance', 'G_variance', 'B_variance', 'hsv_sin', 'hsv_cos']",10
0.7402430474237367,20,"['R_mf', 'G_mf', 'B_mf', 'R_variance', 'G_variance', 'B_variance', 'hsv_sin', 'hsv_cos']",25
0.7402049709599969,35,"['R', 'G', 'B', 'R_mf', 'G_mf', 'B_mf', 'R_variance', 'G_variance', 'B_variance', 'entropy']",5
0.740111737444048,20,"['R_mf', 'G_mf', 'B_mf', 'h_mf', 's_mf', 'v_mf', 'hsv_sin', 'hsv_cos']",50
0.7400847796566121,40,"['h', 's', 'v', 'h_mf', 's_mf', 'v_mf', 'entropy']",10
0.7400524601386794,20,"['R_mf', 'G_mf', 'B_mf', 'R_variance', 'G_variance', 'B_variance', 'h_variance', 's_variance', 'v_variance']",20
0.7400307893620356,25,"['R_mf', 'G_mf', 'B_mf', 'h_mf', 's_mf', 'v_mf', 'hsv_sin', 'hsv_cos']",25
